Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status,Latitudes,Longitudes
1008116,Ponteranica,"Ponteranica,Lombardy,Italy",9053433,IT,City,Active,45.73248,9.65175
1008117,Presezzo,"Presezzo,Lombardy,Italy",9053433,IT,City,Active,45.69208,9.57035
1008118,Ranica,"Ranica,Lombardy,Italy",9053433,IT,City,Active,45.72328,9.71335
1008119,Sarnico,"Sarnico,Lombardy,Italy",9053433,IT,City,Active,45.67099,9.96152
1008120,Seriate,"Seriate,Lombardy,Italy",9053433,IT,City,Active,45.68532,9.72487
1008121,Torre Boldone,"Torre Boldone,Lombardy,Italy",9053433,IT,City,Active,45.71725,9.70792
1008122,Treviglio,"Treviglio,Lombardy,Italy",9053433,IT,City,Active,45.52081,9.59102
1008123,Treviolo,"Treviolo,Lombardy,Italy",9053433,IT,City,Active,45.67368,9.61195
1008124,Zogno,"Zogno,Lombardy,Italy",9053433,IT,City,Active,45.79378,9.65992
1008125,Biella,"Biella,Piedmont,Italy",9053436,IT,City,Active,45.5663,8.05499
1008126,Crevacuore,"Crevacuore,Piedmont,Italy",9053436,IT,City,Active,45.68548,8.24404
1008127,Gaglianico,"Gaglianico,Piedmont,Italy",9053436,IT,City,Active,45.53718,8.07839
1008128,Mottalciata,"Mottalciata,Piedmont,Italy",9053436,IT,City,Active,45.50019,8.21065
1008129,Trivero,"Trivero,Piedmont,Italy",9053436,IT,City,Active,45.60436,8.10733
1008130,Quaregna,"Quaregna,Piedmont,Italy",9053436,IT,City,Active,45.58116,8.16372
1008131,Valle Mosso,"Valle Mosso,Piedmont,Italy",9053436,IT,City,Active,45.63069,8.14764
1008132,Belluno,"Belluno,Veneto,Italy",9053442,IT,City,Active,46.14262,12.2156
1008133,Cortina d'Ampezzo,"Cortina d'Ampezzo,Veneto,Italy",9053442,IT,City,Active,46.5369,12.13903
1008134,Feltre,"Feltre,Veneto,Italy",9053442,IT,City,Active,46.02085,11.90031
1008135,Pedavena,"Pedavena,Veneto,Italy",9053442,IT,City,Active,46.03951,11.8831
1008136,Pieve di Cadore,"Pieve di Cadore,Veneto,Italy",9053442,IT,City,Active,46.42466,12.36416
1008137,Santo Stefano di Cadore,"Santo Stefano di Cadore,Veneto,Italy",9053442,IT,City,Active,46.55827,12.54956
1008138,Benevento,"Benevento,Campania,Italy",9053428,IT,City,Active,44.15536,12.0486
1008139,Anzola Dell'emilia,"Anzola Dell'emilia,Emilia-Romagna,Italy",9053429,IT,City,Active,44.54197,11.20548
1008140,Argelato,"Argelato,Emilia-Romagna,Italy",9053429,IT,City,Active,44.64009,11.34359
1008141,Bologna,"Bologna,Emilia-Romagna,Italy",9053429,IT,City,Active,44.80098,8.2688
1008142,Budrio,"Budrio,Emilia-Romagna,Italy",9053429,IT,City,Active,44.09916,12.34033
1008143,Calderara di Reno,"Calderara di Reno,Emilia-Romagna,Italy",9053429,IT,City,Active,44.56307,11.27111
1008144,Casalecchio di Reno,"Casalecchio di Reno,Emilia-Romagna,Italy",9053429,IT,City,Active,44.47563,11.27495
1008145,Castel Maggiore,"Castel Maggiore,Emilia-Romagna,Italy",9053429,IT,City,Active,44.57707,11.36071
1008146,Castello D'argile,"Castello D'argile,Emilia-Romagna,Italy",9053429,IT,City,Active,44.67797,11.29715
1008147,Castenaso,"Castenaso,Emilia-Romagna,Italy",9053429,IT,City,Active,44.51398,11.46842
1008148,Crevalcore,"Crevalcore,Emilia-Romagna,Italy",9053429,IT,City,Active,44.71966,11.14765
1008149,Granarolo dell'Emilia,"Granarolo dell'Emilia,Emilia-Romagna,Italy",9053429,IT,City,Active,44.55327,11.44291
1008150,Imola,"Imola,Emilia-Romagna,Italy",9053429,IT,City,Active,44.35916,11.7132
1008151,Minerbio,"Minerbio,Emilia-Romagna,Italy",9053429,IT,City,Active,44.61811,11.47257
1008152,Monteveglio,"Monteveglio,Emilia-Romagna,Italy",9053429,IT,City,Active,44.46863,11.09105
1008153,Mordano,"Mordano,Emilia-Romagna,Italy",9053429,IT,City,Active,44.39696,11.80763
1008154,Pianoro,"Pianoro,Emilia-Romagna,Italy",9053429,IT,City,Active,44.38893,11.34262
1008155,Pontecchio Marconi,"Pontecchio Marconi,Emilia-Romagna,Italy",9053429,IT,Neighborhood,Active,"",""
1008156,Riviera,"Riviera,Emilia-Romagna,Italy",9053429,IT,City,Active,44.66667,10.36667
1008157,San Candido,"San Candido,Trentino-Alto Adige/South Tyrol,Italy",9053439,IT,City,Active,45.08628,8.15021
1008158,San Giorgio di Piano,"San Giorgio di Piano,Emilia-Romagna,Italy",9053429,IT,City,Active,44.64724,11.37446
1008159,San Giovanni In Persiceto,"San Giovanni In Persiceto,Emilia-Romagna,Italy",9053429,IT,City,Active,44.63838,11.18419
1008160,San Lazzaro di Savena,"San Lazzaro di Savena,Emilia-Romagna,Italy",9053429,IT,City,Active,44.4705,11.40851
1008161,Vergato,"Vergato,Emilia-Romagna,Italy",9053429,IT,City,Active,44.28232,11.10953
1008162,Zola Predosa,"Zola Predosa,Emilia-Romagna,Italy",9053429,IT,City,Active,44.48989,11.21736
1008163,Brindisi,"Brindisi,Apulia,Italy",9053425,IT,City,Active,40.63215,17.93607
1008164,Francavilla Fontana,"Francavilla Fontana,Apulia,Italy",9053425,IT,City,Active,40.53123,17.58522
1008165,Ostuni,"Ostuni,Apulia,Italy",9053425,IT,City,Active,40.72913,17.57675
1008166,Pezze di Greco,"Pezze di Greco,Apulia,Italy",9053425,IT,City,Active,40.81004,17.41333
1008167,Adro,"Adro,Lombardy,Italy",9053433,IT,City,Active,45.61788,9.96266
1008168,Breno,"Breno,Lombardy,Italy",9053433,IT,City,Active,46.41827,10.35098
1008169,Brescia,"Brescia,Lombardy,Italy",9053433,IT,City,Active,45.53558,10.21472
1008170,Cellatica,"Cellatica,Lombardy,Italy",9053433,IT,City,Active,45.58198,10.18017
1008171,Chiari,"Chiari,Lombardy,Italy",9053433,IT,City,Active,41.53699,13.34693
1008172,Concesio,"Concesio,Lombardy,Italy",9053433,IT,City,Active,45.60518,10.21697
1008173,Darfo Boario Terme,"Darfo Boario Terme,Lombardy,Italy",9053433,IT,City,Active,45.88194,10.18064
1008174,Desenzano del Garda,"Desenzano del Garda,Lombardy,Italy",9053433,IT,City,Active,45.47127,10.53559
1008175,Gardone Val Trompia,"Gardone Val Trompia,Lombardy,Italy",9053433,IT,City,Active,45.69137,10.18635
1008176,Gavardo,"Gavardo,Lombardy,Italy",9053433,IT,City,Active,45.58939,10.44257
1008177,Ghedi,"Ghedi,Lombardy,Italy",9053433,IT,City,Active,45.40204,10.27681
1008178,Leno,"Leno,Lombardy,Italy",9053433,IT,City,Active,46,10.48333
1008179,Manerbio,"Manerbio,Lombardy,Italy",9053433,IT,City,Active,45.3539,10.13803
1008180,Montichiari,"Montichiari,Lombardy,Italy",9053433,IT,City,Active,45.41317,10.39799
1008181,Nuvolento,"Nuvolento,Lombardy,Italy",9053433,IT,City,Active,45.54599,10.38809
1008182,Orzinuovi,"Orzinuovi,Lombardy,Italy",9053433,IT,City,Active,45.40191,9.92319
1008183,Palazzolo sull'Oglio,"Palazzolo sull'Oglio,Lombardy,Italy",9053433,IT,City,Active,45.59665,9.88688
1008184,Passirano,"Passirano,Lombardy,Italy",9053433,IT,City,Active,45.59673,10.06986
1008185,Roncadelle,"Roncadelle,Lombardy,Italy",9053433,IT,City,Active,45.75778,12.41028
1008186,Rovato,"Rovato,Lombardy,Italy",9053433,IT,City,Active,45.56342,10.00213
1008187,Salo,"Salo,Lombardy,Italy",9053433,IT,City,Active,45.60685,10.5205
1008188,Vestone,"Vestone,Lombardy,Italy",9053433,IT,City,Active,45.70783,10.39611
1008189,Villa Carcina,"Villa Carcina,Lombardy,Italy",9053433,IT,City,Active,45.63415,10.19222
1008190,Bolzano,"Bolzano,Trentino-Alto Adige/South Tyrol,Italy",9053439,IT,City,Active,46.16289,12.18727
1008191,Brixen,"Brixen,Trentino-Alto Adige/South Tyrol,Italy",9053439,IT,City,Active,46.71503,11.65598
1008192,Bruneck,"Bruneck,Trentino-Alto Adige/South Tyrol,Italy",9053439,IT,City,Active,46.79942,11.93429
1008193,Caldaro,"Caldaro,Trentino-Alto Adige/South Tyrol,Italy",9053439,IT,City,Active,"",""
1008194,Laives,"Laives,Trentino-Alto Adige/South Tyrol,Italy",9053439,IT,City,Active,46.42679,11.33841
1008195,Marlengo,"Marlengo,Trentino-Alto Adige/South Tyrol,Italy",9053439,IT,City,Active,46.65262,11.14546
1008196,Merano,"Merano,Trentino-Alto Adige/South Tyrol,Italy",9053439,IT,City,Active,46.66817,11.15953
1008197,Naturno,"Naturno,Trentino-Alto Adige/South Tyrol,Italy",9053439,IT,City,Active,46.64801,11.00129
1008198,Postal,"Postal,Trentino-Alto Adige/South Tyrol,Italy",9053439,IT,City,Active,46.60949,11.19313
1008199,Ratschings,"Ratschings,Trentino-Alto Adige/South Tyrol,Italy",9053439,IT,Municipality,Active,"",""
1008200,Sesto,"Sesto,Trentino-Alto Adige/South Tyrol,Italy",9053439,IT,City,Active,45.28204,9.53656
1008201,Terlano,"Terlano,Trentino-Alto Adige/South Tyrol,Italy",9053439,IT,City,Active,46.53216,11.24689
1008202,Cagliari,"Cagliari,Sardinia,Italy",9053437,IT,City,Active,46.37478,10.88171
1008203,Carbonia,"Carbonia,Sardinia,Italy",9053437,IT,City,Active,39.16465,8.5213
1008204,Iglesias,"Iglesias,Sardinia,Italy",9053437,IT,City,Active,39.3092,8.5372
1008205,Quartu Sant'Elena,"Quartu Sant'Elena,Sardinia,Italy",9053437,IT,City,Active,39.22935,9.25004
1008206,Sarroch,"Sarroch,Sardinia,Italy",9053437,IT,City,Active,39.06577,9.00937
1008207,Selargius,"Selargius,Sardinia,Italy",9053437,IT,City,Active,39.25779,9.16323
1008208,Campobasso,"Campobasso,Molise,Italy",9053435,IT,City,Active,41.55947,14.66737
1008209,Guardialfiera,"Guardialfiera,Molise,Italy",9053435,IT,City,Active,41.80423,14.79293
1008210,Termoli,"Termoli,Molise,Italy",9053435,IT,City,Active,41.99994,14.99389
1008211,Aversa,"Aversa,Campania,Italy",9053428,IT,City,Active,40.97259,14.20745
1008212,Capua,"Capua,Campania,Italy",9053428,IT,City,Active,41.10519,14.21269
1008213,Casagiove,"Casagiove,Campania,Italy",9053428,IT,City,Active,41.07471,14.30773
1008214,Caserta,"Caserta,Campania,Italy",9053428,IT,City,Active,41.07262,14.33231
1008215,Maddaloni,"Maddaloni,Campania,Italy",9053428,IT,City,Active,41.03578,14.3823
1008216,Marcianise,"Marcianise,Campania,Italy",9053428,IT,City,Active,41.03064,14.29868
1008217,Pastorano,"Pastorano,Campania,Italy",9053428,IT,City,Active,41.18082,14.19823
1008218,Pratella,"Pratella,Campania,Italy",9053428,IT,City,Active,41.40579,14.17913
1008219,San Nicola la Strada,"San Nicola la Strada,Campania,Italy",9053428,IT,City,Active,41.05181,14.33133
1008220,Bomba,"Bomba,Abruzzo,Italy",9053423,IT,City,Active,42.03434,14.36712
1008221,Chieti,"Chieti,Abruzzo,Italy",9053423,IT,City,Active,42.34827,14.16494
1008222,Francavilla al Mare,"Francavilla al Mare,Abruzzo,Italy",9053423,IT,City,Active,42.42158,14.28217
1008223,Lanciano,"Lanciano,Abruzzo,Italy",9053423,IT,City,Active,43.1506,12.73596
1008224,Ortona,"Ortona,Abruzzo,Italy",9053423,IT,City,Active,42.32619,14.38109
1008225,Rocca San Giovanni,"Rocca San Giovanni,Abruzzo,Italy",9053423,IT,City,Active,42.24604,14.46162
1008226,Vasto,"Vasto,Abruzzo,Italy",9053423,IT,City,Active,45.27641,10.6105
1008227,Caltanissetta,"Caltanissetta,Sicily,Italy",9053438,IT,City,Active,37.48997,14.05163
1008228,Gela,"Gela,Sicily,Italy",9053438,IT,City,Active,37.07381,14.24038
1008229,Alba,"Alba,Piedmont,Italy",9053436,IT,City,Active,44.87488,10.4577
1008230,Bene Vagienna,"Bene Vagienna,Piedmont,Italy",9053436,IT,City,Active,44.54268,7.82726
1008231,Boves,"Boves,Piedmont,Italy",9053436,IT,City,Active,44.32985,7.54733
1008232,Bra,"Bra,Piedmont,Italy",9053436,IT,City,Active,44.69776,7.85128
1008233,Cuneo,"Cuneo,Piedmont,Italy",9053436,IT,City,Active,44.12621,8.16214
1008234,Dogliani,"Dogliani,Piedmont,Italy",9053436,IT,City,Active,44.53326,7.9451
1008235,Farigliano,"Farigliano,Piedmont,Italy",9053436,IT,City,Active,44.51204,7.91424
1008236,Fossano,"Fossano,Piedmont,Italy",9053436,IT,City,Active,44.55077,7.71922
1008237,Monchiero,"Monchiero,Piedmont,Italy",9053436,IT,City,Active,44.57054,7.92024
1008238,Mondovi,"Mondovi,Piedmont,Italy",9053436,IT,City,Active,44.39603,7.81764
1008239,Racconigi,"Racconigi,Piedmont,Italy",9053436,IT,City,Active,44.76598,7.67893
1008240,Saluzzo,"Saluzzo,Piedmont,Italy",9053436,IT,City,Active,44.97702,8.22216
1008241,Savigliano,"Savigliano,Piedmont,Italy",9053436,IT,City,Active,44.64808,7.65677
1008242,Torre San Giorgio,"Torre San Giorgio,Piedmont,Italy",9053436,IT,City,Active,44.73574,7.52813
1008243,Albavilla,"Albavilla,Lombardy,Italy",9053433,IT,City,Active,45.80038,9.18504
1008244,Alzate Brianza,"Alzate Brianza,Lombardy,Italy",9053433,IT,City,Active,45.76978,9.18204
1008245,Barzano,"Barzano,Lombardy,Italy",9053433,IT,City,Active,44.83056,9.71343
1008246,Cabiate,"Cabiate,Lombardy,Italy",9053433,IT,City,Active,45.67418,9.17374
1008247,Cantu,"Cantu,Lombardy,Italy",9053433,IT,City,Active,45.73626,9.13664
1008248,Canzo,"Canzo,Lombardy,Italy",9053433,IT,City,Active,45.84867,9.27063
1008249,Carbonate,"Carbonate,Lombardy,Italy",9053433,IT,City,Active,45.68507,8.93814
1008250,Como,"Como,Lombardy,Italy",9053433,IT,City,Active,45.80079,9.08065
1008251,Erba,"Erba,Lombardy,Italy",9053433,IT,City,Active,45.8088,9.22609
1008252,Grandate,"Grandate,Lombardy,Italy",9053433,IT,City,Active,45.77518,9.05784
1008253,Guanzate,"Guanzate,Lombardy,Italy",9053433,IT,City,Active,45.72758,9.01984
1008254,Inverigo,"Inverigo,Lombardy,Italy",9053433,IT,City,Active,45.73795,9.21836
1008255,Locate Varesino,"Locate Varesino,Lombardy,Italy",9053433,IT,City,Active,45.68969,8.92992
1008256,Luisago,"Luisago,Lombardy,Italy",9053433,IT,City,Active,45.76288,9.03544
1008257,Mariano Comense,"Mariano Comense,Lombardy,Italy",9053433,IT,City,Active,45.69651,9.1818
1008258,Menaggio,"Menaggio,Lombardy,Italy",9053433,IT,City,Active,46.02075,9.23907
1008259,Merone,"Merone,Lombardy,Italy",9053433,IT,City,Active,45.78718,9.24404
1008260,Mozzate,"Mozzate,Lombardy,Italy",9053433,IT,City,Active,45.67473,8.95644
1008261,Novedrate,"Novedrate,Lombardy,Italy",9053433,IT,City,Active,45.69808,9.12074
1008262,Oltrona di San Mamette,"Oltrona di San Mamette,Lombardy,Italy",9053433,IT,City,Active,45.75578,8.97673
1008263,Rovellasca,"Rovellasca,Lombardy,Italy",9053433,IT,City,Active,45.66664,9.04884
1008264,Turate,"Turate,Lombardy,Italy",9053433,IT,City,Active,45.65727,9.00424
1008265,Casalmaggiore,"Casalmaggiore,Lombardy,Italy",9053433,IT,City,Active,43.07272,11.3155
1008266,Crema,"Crema,Lombardy,Italy",9053433,IT,City,Active,45.36264,9.68176
1008267,Cremona,"Cremona,Lombardy,Italy",9053433,IT,City,Active,45.14047,10.02297
1008268,Torre De' Picenardi,"Torre De' Picenardi,Lombardy,Italy",9053433,IT,City,Active,45.14357,10.28688
1008269,Castrovillari,"Castrovillari,Calabria,Italy",9053427,IT,City,Active,39.81632,16.20183
1008270,Cosenza,"Cosenza,Calabria,Italy",9053427,IT,City,Active,39.2989,16.25307
1008271,Grimaldi,"Grimaldi,Calabria,Italy",9053427,IT,City,Active,43.29506,13.01964
1008272,Magli,"Magli,Calabria,Italy",9053427,IT,City,Active,39.27877,16.31207
1008273,Praia A Mare,"Praia A Mare,Calabria,Italy",9053427,IT,City,Active,40.42361,17.23361
1008274,Rende,"Rende,Calabria,Italy",9053427,IT,City,Active,39.33154,16.18041
1008275,Aci Catena,"Aci Catena,Sicily,Italy",9053438,IT,City,Active,37.59596,15.13981
1008276,Acireale,"Acireale,Sicily,Italy",9053438,IT,City,Active,37.60886,15.16577
1008277,Belpasso,"Belpasso,Sicily,Italy",9053438,IT,City,Active,37.59192,14.97985
1008278,Caltagirone,"Caltagirone,Sicily,Italy",9053438,IT,City,Active,37.23785,14.51551
1008279,Catania,"Catania,Sicily,Italy",9053438,IT,City,Active,37.49223,15.07041
1008280,Giarre,"Giarre,Sicily,Italy",9053438,IT,City,Active,45.26133,11.47267
1008281,Gravina di Catania,"Gravina di Catania,Sicily,Italy",9053438,IT,City,Active,37.56085,15.06292
1008282,Misterbianco,"Misterbianco,Sicily,Italy",9053438,IT,City,Active,37.51803,15.00913
1008283,Motta Sant'Anastasia,"Motta Sant'Anastasia,Sicily,Italy",9053438,IT,City,Active,37.51205,14.96628
1008284,Paterno,"Paterno,Sicily,Italy",9053438,IT,City,Active,42.05948,13.47915
1008285,Ramacca,"Ramacca,Sicily,Italy",9053438,IT,City,Active,37.38616,14.69241
1008286,San Giovanni La Punta,"San Giovanni La Punta,Sicily,Italy",9053438,IT,City,Active,37.5769,15.09371
1008287,Sant'Agata Li Battiati,"Sant'Agata Li Battiati,Sicily,Italy",9053438,IT,City,Active,37.55745,15.07999
1008288,Tremestieri Etneo,"Tremestieri Etneo,Sicily,Italy",9053438,IT,City,Active,37.58125,15.07089
1008289,Catanzaro,"Catanzaro,Calabria,Italy",9053427,IT,City,Active,38.88247,16.60086
1008290,Pentone,"Pentone,Calabria,Italy",9053427,IT,City,Active,38.98579,16.5825
1008291,Santa Eufemia Lamezia,"Santa Eufemia Lamezia,Calabria,Italy",9053427,IT,City,Active,38.91982,16.25221
1008292,Soverato,"Soverato,Calabria,Italy",9053427,IT,City,Active,38.68498,16.54991
1008293,Enna,"Enna,Sicily,Italy",9053438,IT,City,Active,45.73673,11.28385
1008294,Troina,"Troina,Sicily,Italy",9053438,IT,City,Active,37.78437,14.59605
1008295,Argenta,"Argenta,Emilia-Romagna,Italy",9053429,IT,City,Active,44.61397,11.83547
1008296,Cento,"Cento,Emilia-Romagna,Italy",9053429,IT,City,Active,44.05449,12.32912
1008297,Ferrara,"Ferrara,Emilia-Romagna,Italy",9053429,IT,City,Active,46.71987,12.13248
1008298,Vigarano Mainarda,"Vigarano Mainarda,Emilia-Romagna,Italy",9053429,IT,City,Active,44.84079,11.49354
1008299,Foggia,"Foggia,Apulia,Italy",9053425,IT,City,Active,39.70929,16.51152
1008300,Lucera,"Lucera,Apulia,Italy",9053425,IT,City,Active,41.5055,15.3391
1008301,San Ferdinando di Puglia,"San Ferdinando di Puglia,Apulia,Italy",9053425,IT,City,Active,41.30263,16.07046
1008302,San Giovanni Rotondo,"San Giovanni Rotondo,Apulia,Italy",9053425,IT,City,Active,41.70643,15.7277
1008303,San Severo,"San Severo,Apulia,Italy",9053425,IT,City,Active,44.36879,11.90126
1008304,Vico del Gargano,"Vico del Gargano,Apulia,Italy",9053425,IT,City,Active,41.89661,15.95682
1008305,Badia a Settimo,"Badia a Settimo,Tuscany,Italy",9053440,IT,City,Active,"",""
1008306,Calenzano,"Calenzano,Tuscany,Italy",9053440,IT,City,Active,43.85447,11.16608
1008307,Campi Bisenzio,"Campi Bisenzio,Tuscany,Italy",9053440,IT,City,Active,43.82802,11.13527
1008308,Castelfiorentino,"Castelfiorentino,Tuscany,Italy",9053440,IT,City,Active,43.60963,10.96772
1008309,Empoli,"Empoli,Tuscany,Italy",9053440,IT,City,Active,43.71795,10.94758
1008310,Figline Valdarno,"Figline Valdarno,Tuscany,Italy",9053440,IT,City,Active,43.61995,11.47191
1008311,Florence,"Florence,Tuscany,Italy",9053440,IT,City,Active,43.77925,11.24626
1008312,Fucecchio,"Fucecchio,Tuscany,Italy",9053440,IT,City,Active,43.73292,10.79749
1008313,Gambassi Terme,"Gambassi Terme,Tuscany,Italy",9053440,IT,City,Active,43.53694,10.95232
1008314,Greve In Chianti,"Greve In Chianti,Tuscany,Italy",9053440,IT,City,Active,43.58655,11.31633
1008315,Impruneta,"Impruneta,Tuscany,Italy",9053440,IT,City,Active,43.68453,11.25434
1008316,Montaione,"Montaione,Tuscany,Italy",9053440,IT,City,Active,43.55144,10.91371
1008317,Montelupo Fiorentino,"Montelupo Fiorentino,Tuscany,Italy",9053440,IT,City,Active,43.72958,11.00997
1008318,Polo Scientifico,"Polo Scientifico,Tuscany,Italy",9053440,IT,City,Active,"",""
1008319,Pontassieve,"Pontassieve,Tuscany,Italy",9053440,IT,City,Active,43.77477,11.43109
1008320,Scandicci,"Scandicci,Tuscany,Italy",9053440,IT,City,Active,43.75423,11.18794
1008321,Sesto Fiorentino,"Sesto Fiorentino,Tuscany,Italy",9053440,IT,City,Active,43.83193,11.19924
1008322,Settimello,"Settimello,Tuscany,Italy",9053440,IT,City,Active,"",""
1008323,Vinci,"Vinci,Tuscany,Italy",9053440,IT,City,Active,43.78133,10.92365
1008324,Bertinoro,"Bertinoro,Emilia-Romagna,Italy",9053429,IT,City,Active,44.14874,12.1365
1008325,Cesena,"Cesena,Emilia-Romagna,Italy",9053429,IT,City,Active,42.75009,13.73062
1008326,Forli,"Forli,Emilia-Romagna,Italy",9053429,IT,City,Active,44.22054,12.05245
1008327,Longiano,"Longiano,Emilia-Romagna,Italy",9053429,IT,City,Active,44.07446,12.3297
1008328,Mercato Saraceno,"Mercato Saraceno,Emilia-Romagna,Italy",9053429,IT,City,Active,43.96274,12.19638
1008329,Modigliana,"Modigliana,Emilia-Romagna,Italy",9053429,IT,City,Active,44.27081,11.87565
1008330,Sogliano Al Rubicone,"Sogliano Al Rubicone,Emilia-Romagna,Italy",9053429,IT,City,Active,44.005,12.30122
1008331,Anagni,"Anagni,Lazio,Italy",9053431,IT,City,Active,41.7435,13.15542
1008332,Cassino,"Cassino,Lazio,Italy",9053431,IT,City,Active,42.67988,13.22601
1008333,Fiuggi,"Fiuggi,Lazio,Italy",9053431,IT,City,Active,41.7978,13.22386
1008334,Frosinone,"Frosinone,Lazio,Italy",9053431,IT,City,Active,41.63976,13.34109
1008335,Arenzano,"Arenzano,Liguria,Italy",9053432,IT,City,Active,44.40521,8.68315
1008336,Chiavari,"Chiavari,Liguria,Italy",9053432,IT,City,Active,44.31771,9.32241
1008337,Genoa,"Genoa,Liguria,Italy",9053432,IT,City,Active,44.4264,8.91519
1008338,Rapallo,"Rapallo,Liguria,Italy",9053432,IT,City,Active,44.3496,9.22796
1008339,Recco,"Recco,Liguria,Italy",9053432,IT,City,Active,44.36227,9.14354
1008340,Sant'Olcese,"Sant'Olcese,Liguria,Italy",9053432,IT,City,Active,44.48284,8.96466
1008341,Voltri,"Voltri,Liguria,Italy",9053432,IT,City,Active,44.42973,8.74855
1008342,Cormons,"Cormons,Friuli-Venezia Giulia,Italy",9053430,IT,City,Active,45.95531,13.46683
1008343,Gorizia,"Gorizia,Friuli-Venezia Giulia,Italy",9053430,IT,City,Active,45.98334,8.74885
1008344,Grado,"Grado,Friuli-Venezia Giulia,Italy",9053430,IT,City,Active,45.67774,13.40323
1008345,Monfalcone,"Monfalcone,Friuli-Venezia Giulia,Italy",9053430,IT,City,Active,45.80463,13.53292
1008346,Follonica,"Follonica,Tuscany,Italy",9053440,IT,City,Active,42.92779,10.76451
1008347,Grosseto,"Grosseto,Tuscany,Italy",9053440,IT,City,Active,42.76871,11.10955
